id,Exited
22527,[0.14291069]
22528,[0.02016359]
22529,[0.03083111]
22530,[0.44253683]
22531,[0.22365215]
22532,[0.26305214]
22533,[0.03063406]
22534,[0.0344216]
22535,[0.02968549]
22536,[0.01836205]
22537,[0.23460679]
22538,[0.01814025]
22539,[0.01774228]
22540,[0.02186904]
22541,[0.0183103]
22542,[0.4345453]
22543,[0.01686869]
22544,[0.01851216]
22545,[0.42771006]
22546,[0.0170607]
22547,[0.14406706]
22548,[0.02935239]
22549,[0.5409666]
22550,[0.17643146]
22551,[0.01725099]
22552,[0.02473615]
22553,[0.01782427]
22554,[0.1280967]
22555,[0.03602801]
22556,[0.02365966]
22557,[0.02305921]
22558,[0.02316551]
22559,[0.01918261]
22560,[0.36502686]
22561,[0.3292912]
22562,[0.0177401]
22563,[0.54589343]
22564,[0.02716759]
22565,[0.01900322]
22566,[0.3400485]
22567,[0.62528217]
22568,[0.01714029]
22569,[0.5209423]
22570,[0.746717]
22571,[0.2832768]
22572,[0.01771748]
22573,[0.16274552]
22574,[0.02603719]
22575,[0.09487259]
22576,[0.1829839]
22577,[0.6132623]
22578,[0.04700977]
22579,[0.80959904]
22580,[0.02605103]
22581,[0.02728923]
22582,[0.0176188]
22583,[0.0254226]
22584,[0.4463282]
22585,[0.5775156]
22586,[0.0208745]
22587,[0.01911985]
22588,[0.22665662]
22589,[0.5001904]
22590,[0.59745634]
22591,[0.17173257]
22592,[0.40504482]
22593,[0.49623343]
22594,[0.01884665]
22595,[0.03276911]
22596,[0.36966398]
22597,[0.61248696]
22598,[0.03045117]
22599,[0.01807974]
22600,[0.45907173]
22601,[0.01822894]
22602,[0.01779281]
22603,[0.01909965]
22604,[0.02149803]
22605,[0.61254776]
22606,[0.6118847]
22607,[0.5130695]
22608,[0.01869854]
22609,[0.3279804]
22610,[0.31389928]
22611,[0.01798013]
22612,[0.6186285]
22613,[0.16886312]
22614,[0.23166856]
22615,[0.01841618]
22616,[0.17069274]
22617,[0.01918872]
22618,[0.15556146]
22619,[0.01737383]
22620,[0.01738447]
22621,[0.15701002]
22622,[0.01768689]
22623,[0.1255948]
22624,[0.01687376]
22625,[0.02050531]
22626,[0.02799463]
22627,[0.35225415]
22628,[0.10509755]
22629,[0.0333984]
22630,[0.2307738]
22631,[0.01839316]
22632,[0.02690455]
22633,[0.02722896]
22634,[0.30468032]
22635,[0.01876362]
22636,[0.03371194]
22637,[0.14667702]
22638,[0.60020983]
22639,[0.02154571]
22640,[0.02705303]
22641,[0.50217193]
22642,[0.2535165]
22643,[0.64764076]
22644,[0.01857525]
22645,[0.17184938]
22646,[0.01912558]
22647,[0.02435203]
22648,[0.03545111]
22649,[0.02156631]
22650,[0.0177217]
22651,[0.1613142]
22652,[0.01794442]
22653,[0.31632075]
22654,[0.01748892]
22655,[0.57350934]
22656,[0.30363125]
22657,[0.4173792]
22658,[0.01885112]
22659,[0.29487643]
22660,[0.55302393]
22661,[0.2066991]
22662,[0.01684203]
22663,[0.257397]
22664,[0.12461766]
22665,[0.02364275]
22666,[0.01785763]
22667,[0.28713796]
22668,[0.44923216]
22669,[0.03570185]
22670,[0.02919021]
22671,[0.5960147]
22672,[0.02062848]
22673,[0.24209207]
22674,[0.41981846]
22675,[0.28670698]
22676,[0.03631854]
22677,[0.01834333]
22678,[0.02723097]
22679,[0.23278093]
22680,[0.22434258]
22681,[0.03208863]
22682,[0.8677461]
22683,[0.02428849]
22684,[0.01788752]
22685,[0.02970247]
22686,[0.16690663]
22687,[0.25163716]
22688,[0.01847284]
22689,[0.02247379]
22690,[0.6184282]
22691,[0.01875523]
22692,[0.23829772]
22693,[0.01771239]
22694,[0.01736397]
22695,[0.02386447]
22696,[0.5894381]
22697,[0.01772992]
22698,[0.49557346]
22699,[0.01853013]
22700,[0.02494766]
22701,[0.01987903]
22702,[0.6128589]
22703,[0.3060287]
22704,[0.03620777]
22705,[0.46536195]
22706,[0.10087784]
22707,[0.01767274]
22708,[0.01752904]
22709,[0.02089199]
22710,[0.14319685]
22711,[0.61163545]
22712,[0.32515696]
22713,[0.01712776]
22714,[0.03341294]
22715,[0.02731442]
22716,[0.03818097]
22717,[0.4717137]
22718,[0.17908525]
22719,[0.0320715]
22720,[0.37518287]
22721,[0.6122938]
22722,[0.02763367]
22723,[0.0216356]
22724,[0.01803437]
22725,[0.60338694]
22726,[0.86566305]
22727,[0.02167536]
22728,[0.02865754]
22729,[0.1668883]
22730,[0.40325615]
22731,[0.1727603]
22732,[0.6044322]
22733,[0.01925754]
22734,[0.605459]
22735,[0.1740956]
22736,[0.23211065]
22737,[0.25983134]
22738,[0.5223573]
22739,[0.01780498]
22740,[0.29726437]
22741,[0.04245844]
22742,[0.02600109]
22743,[0.02367505]
22744,[0.02347352]
22745,[0.01950889]
22746,[0.02266592]
22747,[0.0180262]
22748,[0.01771674]
22749,[0.24914907]
22750,[0.16873929]
22751,[0.5860089]
22752,[0.01889751]
22753,[0.01776626]
22754,[0.02568947]
22755,[0.45807096]
22756,[0.01762033]
22757,[0.16216096]
22758,[0.02962878]
22759,[0.03797251]
22760,[0.02352771]
22761,[0.35974702]
22762,[0.14420219]
22763,[0.5464473]
22764,[0.16365817]
22765,[0.41330123]
22766,[0.02786641]
22767,[0.37892035]
22768,[0.02201355]
22769,[0.01774056]
22770,[0.01786857]
22771,[0.01938878]
22772,[0.3506166]
22773,[0.39370608]
22774,[0.3438001]
22775,[0.01751831]
22776,[0.0440712]
22777,[0.6182512]
22778,[0.0174659]
22779,[0.86068195]
22780,[0.1574499]
22781,[0.46153092]
22782,[0.5914538]
22783,[0.42553905]
22784,[0.39316538]
22785,[0.01910129]
22786,[0.01990748]
22787,[0.30178472]
22788,[0.01729459]
22789,[0.2131089]
22790,[0.03266767]
22791,[0.01874201]
22792,[0.41339386]
22793,[0.61165774]
22794,[0.4406797]
22795,[0.0236267]
22796,[0.01846085]
22797,[0.02941106]
22798,[0.019856]
22799,[0.54760134]
22800,[0.20841819]
22801,[0.29896894]
22802,[0.46734077]
22803,[0.15716796]
22804,[0.02485833]
22805,[0.16650504]
22806,[0.867498]
22807,[0.39972726]
22808,[0.6140523]
22809,[0.4228515]
22810,[0.02986564]
22811,[0.01904995]
22812,[0.15470247]
22813,[0.57414645]
22814,[0.5276228]
22815,[0.16115572]
22816,[0.02596028]
22817,[0.35293803]
22818,[0.3036566]
22819,[0.23643047]
22820,[0.17561042]
22821,[0.01795138]
22822,[0.01743281]
22823,[0.37838402]
22824,[0.30542442]
22825,[0.14566085]
22826,[0.40835345]
22827,[0.01856436]
22828,[0.23634738]
22829,[0.02008107]
22830,[0.49278495]
22831,[0.01952983]
22832,[0.01866254]
22833,[0.19260779]
22834,[0.48144946]
22835,[0.01771058]
22836,[0.4820769]
22837,[0.5927253]
22838,[0.31201226]
22839,[0.01751699]
22840,[0.5374108]
22841,[0.01958409]
22842,[0.05145513]
22843,[0.01792417]
22844,[0.43940586]
22845,[0.02480691]
22846,[0.02397817]
22847,[0.01925467]
22848,[0.03139491]
22849,[0.03108026]
22850,[0.8703594]
22851,[0.6532264]
22852,[0.5724788]
22853,[0.03148616]
22854,[0.01753971]
22855,[0.27100626]
22856,[0.18841097]
22857,[0.03784918]
22858,[0.01664445]
22859,[0.01772373]
22860,[0.01902928]
22861,[0.32987213]
22862,[0.15376626]
22863,[0.36363882]
22864,[0.02515508]
22865,[0.02446655]
22866,[0.17964776]
22867,[0.0266776]
22868,[0.4777653]
22869,[0.35105175]
22870,[0.02490826]
22871,[0.28537768]
22872,[0.25395992]
22873,[0.01737188]
22874,[0.01864432]
22875,[0.3555122]
22876,[0.01801227]
22877,[0.01845968]
22878,[0.32609212]
22879,[0.02576502]
22880,[0.6541852]
22881,[0.15403922]
22882,[0.01938423]
22883,[0.47331324]
22884,[0.02807044]
22885,[0.67102194]
22886,[0.24419965]
22887,[0.02745206]
22888,[0.14824736]
22889,[0.01794876]
22890,[0.3692723]
22891,[0.12988904]
22892,[0.07159875]
22893,[0.49530005]
22894,[0.02590536]
22895,[0.459785]
22896,[0.02452113]
22897,[0.17739655]
22898,[0.241728]
22899,[0.45949084]
22900,[0.02494524]
22901,[0.02332737]
22902,[0.02335963]
22903,[0.5696539]
22904,[0.01893273]
22905,[0.27472177]
22906,[0.02780725]
22907,[0.0233081]
22908,[0.31669956]
22909,[0.14745896]
22910,[0.02491252]
22911,[0.02549469]
22912,[0.24102917]
22913,[0.32355383]
22914,[0.0200603]
22915,[0.02811681]
22916,[0.23754202]
22917,[0.03503004]
22918,[0.01972898]
22919,[0.55177283]
22920,[0.23901579]
22921,[0.18950385]
22922,[0.01798463]
22923,[0.7734304]
22924,[0.03034897]
22925,[0.611639]
22926,[0.02884353]
22927,[0.01987845]
22928,[0.02798803]
22929,[0.61292076]
22930,[0.18111253]
22931,[0.0279633]
22932,[0.5586223]
22933,[0.25621653]
22934,[0.39021784]
22935,[0.01982271]
22936,[0.48200148]
22937,[0.01726791]
22938,[0.02440634]
22939,[0.01942208]
22940,[0.01867528]
22941,[0.02305552]
22942,[0.20319131]
22943,[0.0175227]
22944,[0.20777829]
22945,[0.3464197]
22946,[0.24146053]
22947,[0.19198097]
22948,[0.04185636]
22949,[0.01776597]
22950,[0.02091297]
22951,[0.01685051]
22952,[0.02063588]
22953,[0.23087835]
22954,[0.13704531]
22955,[0.15855816]
22956,[0.13265455]
22957,[0.50501734]
22958,[0.01742688]
22959,[0.8703515]
22960,[0.6075454]
22961,[0.01810244]
22962,[0.12712717]
22963,[0.24088097]
22964,[0.02015153]
22965,[0.60677326]
22966,[0.02979707]
22967,[0.0266891]
22968,[0.03920514]
22969,[0.02110151]
22970,[0.54863214]
22971,[0.02381581]
22972,[0.48479182]
22973,[0.6134062]
22974,[0.27110553]
22975,[0.01878812]
22976,[0.0173779]
22977,[0.16725627]
22978,[0.01887882]
22979,[0.02153327]
22980,[0.03712257]
22981,[0.6118479]
22982,[0.02365433]
22983,[0.02761908]
22984,[0.02368035]
22985,[0.37403274]
22986,[0.5399778]
22987,[0.5898082]
22988,[0.3768839]
22989,[0.01751686]
22990,[0.43408823]
22991,[0.01878599]
22992,[0.6128687]
22993,[0.01998867]
22994,[0.4870371]
22995,[0.4742124]
22996,[0.01853606]
22997,[0.14827181]
22998,[0.02976047]
22999,[0.12777306]
23000,[0.38021055]
23001,[0.02247424]
23002,[0.01791479]
23003,[0.02262403]
23004,[0.01832264]
23005,[0.48585147]
23006,[0.34034538]
23007,[0.02001455]
23008,[0.03327827]
23009,[0.0307791]
23010,[0.12182534]
23011,[0.16338706]
23012,[0.86959475]
23013,[0.35304272]
23014,[0.35537046]
23015,[0.01852889]
23016,[0.37574115]
23017,[0.6123321]
23018,[0.02494906]
23019,[0.01782467]
23020,[0.54604304]
23021,[0.01934068]
23022,[0.24639979]
23023,[0.02429087]
23024,[0.3542007]
23025,[0.32009336]
23026,[0.40804407]
23027,[0.02678882]
23028,[0.11602154]
23029,[0.30396938]
23030,[0.01814456]
23031,[0.4824057]
23032,[0.01754311]
23033,[0.02304614]
23034,[0.3037413]
23035,[0.02425694]
23036,[0.6152782]
23037,[0.6039358]
23038,[0.24153644]
23039,[0.01918389]
23040,[0.11456172]
23041,[0.02619124]
23042,[0.01847745]
23043,[0.09325901]
23044,[0.2570591]
23045,[0.02911475]
23046,[0.01887959]
23047,[0.19887963]
23048,[0.40217748]
23049,[0.30473536]
23050,[0.23423609]
23051,[0.3189867]
23052,[0.2455717]
23053,[0.01865977]
23054,[0.18022464]
23055,[0.15647073]
23056,[0.01889094]
23057,[0.56553054]
23058,[0.03835089]
23059,[0.6236992]
23060,[0.51310384]
23061,[0.02908759]
23062,[0.3940317]
23063,[0.01926411]
23064,[0.01745515]
23065,[0.6184925]
23066,[0.6083208]
23067,[0.14359792]
23068,[0.01855784]
23069,[0.23093912]
23070,[0.6138959]
23071,[0.6166158]
23072,[0.18324514]
23073,[0.33826277]
23074,[0.01908291]
23075,[0.01940643]
23076,[0.79770017]
23077,[0.02446006]
23078,[0.01864454]
23079,[0.37631387]
23080,[0.02057781]
23081,[0.01812574]
23082,[0.02807863]
23083,[0.5768702]
23084,[0.54799813]
23085,[0.13887751]
23086,[0.01747346]
23087,[0.16169061]
23088,[0.03064613]
23089,[0.03722345]
23090,[0.02467511]
23091,[0.02744379]
23092,[0.01880505]
23093,[0.3389952]
23094,[0.02071449]
23095,[0.03400456]
23096,[0.01946616]
23097,[0.03213513]
23098,[0.02598568]
23099,[0.14063965]
23100,[0.02539497]
23101,[0.03598163]
23102,[0.6083927]
23103,[0.01887615]
23104,[0.026628]
23105,[0.52438337]
23106,[0.01843063]
23107,[0.30006742]
23108,[0.27422455]
23109,[0.01873783]
23110,[0.6252033]
23111,[0.0196168]
23112,[0.01816807]
23113,[0.19079016]
23114,[0.0172039]
23115,[0.1737426]
23116,[0.03249263]
23117,[0.02776212]
23118,[0.0193157]
23119,[0.01761687]
23120,[0.6093948]
23121,[0.02770108]
23122,[0.61446965]
23123,[0.61110175]
23124,[0.18323192]
23125,[0.01723445]
23126,[0.3624013]
23127,[0.14759609]
23128,[0.01775932]
23129,[0.26758584]
23130,[0.01744176]
23131,[0.14717193]
23132,[0.71582985]
23133,[0.21104178]
23134,[0.14744796]
23135,[0.03401003]
23136,[0.28813177]
23137,[0.31349376]
23138,[0.01854006]
23139,[0.01894158]
23140,[0.2927272]
23141,[0.01764258]
23142,[0.46625373]
23143,[0.46574408]
23144,[0.03183183]
23145,[0.02948983]
23146,[0.01752885]
23147,[0.12223192]
23148,[0.5523514]
23149,[0.494677]
23150,[0.01867981]
23151,[0.02588613]
23152,[0.4212444]
23153,[0.02432546]
23154,[0.21107593]
23155,[0.1451819]
23156,[0.61078453]
23157,[0.6199724]
23158,[0.03603501]
23159,[0.44057548]
23160,[0.01788336]
23161,[0.01929134]
23162,[0.01849803]
23163,[0.149518]
23164,[0.01834992]
23165,[0.4119683]
23166,[0.228355]
23167,[0.01736332]
23168,[0.01661626]
23169,[0.02431517]
23170,[0.7771665]
23171,[0.31847587]
23172,[0.02748134]
23173,[0.01865685]
23174,[0.47907242]
23175,[0.02285441]
23176,[0.26071006]
23177,[0.03579686]
23178,[0.01819163]
23179,[0.15647446]
23180,[0.3079874]
23181,[0.14518586]
23182,[0.33841825]
23183,[0.03389211]
23184,[0.0295823]
23185,[0.19007559]
23186,[0.02410929]
23187,[0.02444679]
23188,[0.02455625]
23189,[0.01999155]
23190,[0.25967205]
23191,[0.40575004]
23192,[0.6121781]
23193,[0.02026192]
23194,[0.02044714]
23195,[0.02580833]
23196,[0.54223734]
23197,[0.01762186]
23198,[0.03124426]
23199,[0.04182835]
23200,[0.01746604]
23201,[0.3498471]
23202,[0.13979965]
23203,[0.61926216]
23204,[0.60129076]
23205,[0.0189545]
23206,[0.03064224]
23207,[0.02658357]
23208,[0.18588842]
23209,[0.57481617]
23210,[0.37869346]
23211,[0.033925]
23212,[0.03225741]
23213,[0.24495947]
23214,[0.3232865]
23215,[0.46794292]
23216,[0.47938266]
23217,[0.01768979]
23218,[0.37385082]
23219,[0.50509775]
23220,[0.3399903]
23221,[0.01837556]
23222,[0.02243255]
23223,[0.02845962]
23224,[0.01870116]
23225,[0.61784303]
23226,[0.12807071]
23227,[0.01741959]
23228,[0.12649456]
23229,[0.04287153]
23230,[0.02436473]
23231,[0.01972357]
23232,[0.1597955]
23233,[0.02621732]
23234,[0.02677934]
23235,[0.01703557]
23236,[0.86136407]
23237,[0.01778936]
23238,[0.24575105]
23239,[0.2711567]
23240,[0.02162896]
23241,[0.582625]
23242,[0.02457277]
23243,[0.02743131]
23244,[0.01883667]
23245,[0.5957107]
23246,[0.46389124]
23247,[0.6025816]
23248,[0.02923466]
23249,[0.1315808]
23250,[0.03017356]
23251,[0.03003209]
23252,[0.02859608]
23253,[0.02477141]
23254,[0.24111521]
23255,[0.02347458]
23256,[0.02709302]
23257,[0.01821004]
23258,[0.35206532]
23259,[0.309317]
23260,[0.01883233]
23261,[0.61094975]
23262,[0.01833179]
23263,[0.02823212]
23264,[0.03197853]
23265,[0.02260744]
23266,[0.02623438]
23267,[0.36109978]
23268,[0.4152308]
23269,[0.61097276]
23270,[0.2148666]
23271,[0.43326366]
23272,[0.01998472]
23273,[0.02304147]
23274,[0.01914561]
23275,[0.02498958]
23276,[0.15895818]
23277,[0.01785953]
23278,[0.4009381]
23279,[0.42368934]
23280,[0.03081261]
23281,[0.02606883]
23282,[0.01732484]
23283,[0.3997062]
23284,[0.03214055]
23285,[0.01689831]
23286,[0.01850435]
23287,[0.0188755]
23288,[0.61797094]
23289,[0.02671153]
23290,[0.01937707]
23291,[0.48200318]
23292,[0.6112151]
23293,[0.21364723]
23294,[0.3747232]
23295,[0.4012389]
23296,[0.13317205]
23297,[0.3016909]
23298,[0.55307025]
23299,[0.23150243]
23300,[0.02473516]
23301,[0.36484918]
23302,[0.13237391]
23303,[0.02347704]
23304,[0.6200669]
23305,[0.42740256]
23306,[0.01821557]
23307,[0.01791755]
23308,[0.61645836]
23309,[0.03239604]
23310,[0.6240388]
23311,[0.0174776]
23312,[0.16051681]
23313,[0.01864277]
23314,[0.24714608]
23315,[0.01789478]
23316,[0.03094698]
23317,[0.02850261]
23318,[0.15404597]
23319,[0.24493474]
23320,[0.01753531]
23321,[0.03739947]
23322,[0.029036]
23323,[0.16253102]
23324,[0.03012114]
23325,[0.01801596]
23326,[0.41317683]
23327,[0.02821042]
23328,[0.25261658]
23329,[0.6144978]
23330,[0.60661036]
23331,[0.01777974]
23332,[0.35835865]
23333,[0.39920798]
23334,[0.49382347]
23335,[0.3372705]
23336,[0.03664633]
23337,[0.22905196]
23338,[0.01882813]
23339,[0.01825806]
23340,[0.3851765]
23341,[0.30096444]
23342,[0.02383478]
23343,[0.02893973]
23344,[0.19792265]
23345,[0.68182194]
23346,[0.01833528]
23347,[0.01819235]
23348,[0.20979804]
23349,[0.42045623]
23350,[0.03309562]
23351,[0.01895051]
23352,[0.16470852]
23353,[0.17531188]
23354,[0.03085129]
23355,[0.01793607]
23356,[0.14783187]
23357,[0.01753973]
23358,[0.01858504]
23359,[0.02660003]
23360,[0.31668332]
23361,[0.6152879]
23362,[0.03029669]
23363,[0.01790585]
23364,[0.1445002]
23365,[0.01868543]
23366,[0.25542647]
23367,[0.03238991]
23368,[0.01848019]
23369,[0.7998679]
23370,[0.01821573]
23371,[0.15172963]
23372,[0.02649435]
23373,[0.02361971]
23374,[0.02568954]
23375,[0.39846867]
23376,[0.40351397]
23377,[0.62127995]
23378,[0.03492411]
23379,[0.11534773]
23380,[0.6154424]
23381,[0.02141925]
23382,[0.30455542]
23383,[0.23430943]
23384,[0.02440352]
23385,[0.02715637]
23386,[0.18580866]
23387,[0.029858]
23388,[0.01769824]
23389,[0.14441569]
23390,[0.03433217]
23391,[0.01932526]
23392,[0.02016647]
23393,[0.14147821]
23394,[0.02598165]
23395,[0.15687887]
23396,[0.01779747]
23397,[0.02522355]
23398,[0.5490066]
23399,[0.60384524]
23400,[0.02150548]
23401,[0.16293983]
23402,[0.0178928]
23403,[0.15255783]
23404,[0.01771758]
23405,[0.02979076]
23406,[0.5978379]
23407,[0.01874228]
23408,[0.03037817]
23409,[0.32628238]
23410,[0.01853232]
23411,[0.02509052]
23412,[0.01713248]
23413,[0.01814906]
23414,[0.08763141]
23415,[0.01744854]
23416,[0.0178877]
23417,[0.15049753]
23418,[0.02937218]
23419,[0.14529149]
23420,[0.42912936]
23421,[0.0247773]
23422,[0.5311302]
23423,[0.73944634]
23424,[0.3775081]
23425,[0.61440885]
23426,[0.25312644]
23427,[0.5901978]
23428,[0.02589816]
23429,[0.6025208]
23430,[0.22739427]
23431,[0.02110358]
23432,[0.61935973]
23433,[0.02523761]
23434,[0.02675877]
23435,[0.47863162]
23436,[0.56816566]
23437,[0.8644664]
23438,[0.01800816]
23439,[0.01760637]
23440,[0.023637]
23441,[0.02460233]
23442,[0.17202854]
23443,[0.01773626]
23444,[0.0368704]
23445,[0.86952376]
23446,[0.5078949]
23447,[0.21716885]
23448,[0.03692758]
23449,[0.14656816]
23450,[0.22216281]
23451,[0.16672231]
23452,[0.01822193]
23453,[0.44728678]
23454,[0.6167257]
23455,[0.472765]
23456,[0.596257]
23457,[0.01702675]
23458,[0.01830109]
23459,[0.27437586]
23460,[0.01947747]
23461,[0.6027827]
23462,[0.02943603]
23463,[0.01918866]
23464,[0.26107967]
23465,[0.01790101]
23466,[0.02156238]
23467,[0.02919217]
23468,[0.01898565]
23469,[0.2537705]
23470,[0.01809182]
23471,[0.01775583]
23472,[0.0410382]
23473,[0.02719982]
23474,[0.39388457]
23475,[0.4649656]
23476,[0.02493129]
23477,[0.341173]
23478,[0.18913703]
23479,[0.01874647]
23480,[0.0187398]
23481,[0.01810514]
23482,[0.19534127]
23483,[0.40877578]
23484,[0.7829896]
23485,[0.02170032]
23486,[0.02671835]
23487,[0.01808606]
23488,[0.61167085]
23489,[0.0173874]
23490,[0.26655853]
23491,[0.03312765]
23492,[0.26647875]
23493,[0.01827578]
23494,[0.0283669]
23495,[0.01695207]
23496,[0.0186943]
23497,[0.02520827]
23498,[0.02523854]
23499,[0.01801751]
23500,[0.0271464]
23501,[0.61500895]
23502,[0.01748659]
23503,[0.4567565]
23504,[0.6217878]
23505,[0.02900055]
23506,[0.01800728]
23507,[0.04234525]
23508,[0.03373565]
23509,[0.6149612]
23510,[0.01737883]
23511,[0.17819957]
23512,[0.16840823]
23513,[0.5843822]
23514,[0.01830481]
23515,[0.01707143]
23516,[0.4432714]
23517,[0.02785555]
23518,[0.0177173]
23519,[0.03555759]
23520,[0.588395]
23521,[0.03063597]
23522,[0.22038266]
23523,[0.263568]
23524,[0.01940482]
23525,[0.01964888]
23526,[0.44449413]
23527,[0.5073828]
23528,[0.03020281]
23529,[0.62037927]
23530,[0.32599038]
23531,[0.02535314]
23532,[0.50178814]
23533,[0.34761876]
23534,[0.1574773]
23535,[0.01805443]
23536,[0.7674271]
23537,[0.27140164]
23538,[0.08879209]
23539,[0.61430705]
23540,[0.0300541]
23541,[0.5823927]
23542,[0.21649966]
23543,[0.04196525]
23544,[0.07836802]
23545,[0.02923451]
23546,[0.28258824]
23547,[0.35550368]
23548,[0.5067319]
23549,[0.5907005]
23550,[0.6129901]
23551,[0.5987722]
23552,[0.34808412]
23553,[0.1468047]
23554,[0.01932708]
23555,[0.0181577]
23556,[0.3601174]
23557,[0.11905911]
23558,[0.6160203]
23559,[0.61183983]
23560,[0.61399794]
23561,[0.02713371]
23562,[0.60161805]
23563,[0.02417316]
23564,[0.38995305]
23565,[0.13643898]
23566,[0.02423537]
23567,[0.01954521]
23568,[0.0177457]
23569,[0.01719079]
23570,[0.60129946]
23571,[0.620527]
23572,[0.03020377]
23573,[0.0246303]
23574,[0.01773167]
23575,[0.01840138]
23576,[0.5882669]
23577,[0.02484674]
23578,[0.3582091]
23579,[0.01711848]
23580,[0.01797138]
23581,[0.41728458]
23582,[0.17917624]
23583,[0.5969408]
23584,[0.01802028]
23585,[0.61075526]
23586,[0.03058447]
23587,[0.3683407]
23588,[0.01749007]
23589,[0.3529015]
23590,[0.6057823]
23591,[0.2112673]
23592,[0.6177618]
23593,[0.02584315]
23594,[0.15805511]
23595,[0.0172725]
23596,[0.5950932]
23597,[0.13849261]
23598,[0.35846883]
23599,[0.01724177]
23600,[0.5855693]
23601,[0.04207719]
23602,[0.5020443]
23603,[0.01759459]
23604,[0.03684104]
23605,[0.01849238]
23606,[0.0270031]
23607,[0.51870906]
23608,[0.02727582]
23609,[0.15822333]
23610,[0.02932404]
23611,[0.02086761]
23612,[0.0175885]
23613,[0.02626163]
23614,[0.01940436]
23615,[0.01817274]
23616,[0.5656841]
23617,[0.36548272]
23618,[0.01781429]
23619,[0.6268246]
23620,[0.3028498]
23621,[0.01886026]
23622,[0.18838093]
23623,[0.47517207]
23624,[0.20403835]
23625,[0.86632735]
23626,[0.01661276]
23627,[0.1743853]
23628,[0.01676058]
23629,[0.4748514]
23630,[0.60390323]
23631,[0.01753601]
23632,[0.01752053]
23633,[0.02423355]
23634,[0.3854303]
23635,[0.24817114]
23636,[0.15832815]
23637,[0.01809144]
23638,[0.0279811]
23639,[0.02407074]
23640,[0.22704552]
23641,[0.0184326]
23642,[0.5607916]
23643,[0.3003625]
23644,[0.01803131]
23645,[0.03118528]
23646,[0.02307162]
23647,[0.14147119]
23648,[0.5974079]
23649,[0.5098549]
23650,[0.01768231]
23651,[0.1834803]
23652,[0.019252]
23653,[0.606644]
23654,[0.0181334]
23655,[0.02779317]
23656,[0.03300819]
23657,[0.1574227]
23658,[0.8054012]
23659,[0.35887313]
23660,[0.61883354]
23661,[0.01876188]
23662,[0.48762375]
23663,[0.29345605]
23664,[0.02395092]
23665,[0.0210027]
23666,[0.58157897]
23667,[0.38861328]
23668,[0.02494183]
23669,[0.3674978]
23670,[0.01940395]
23671,[0.7673867]
23672,[0.43283722]
23673,[0.01807223]
23674,[0.01836096]
23675,[0.62996113]
23676,[0.01799253]
23677,[0.32819235]
23678,[0.61601794]
23679,[0.02476908]
23680,[0.01865833]
23681,[0.03047253]
23682,[0.0245451]
23683,[0.14170448]
23684,[0.01855874]
23685,[0.14061955]
23686,[0.4954447]
23687,[0.02248373]
23688,[0.03427277]
23689,[0.01787305]
23690,[0.60495883]
23691,[0.02741373]
23692,[0.01816189]
23693,[0.6799434]
23694,[0.37206426]
23695,[0.0174835]
23696,[0.30044493]
23697,[0.12603584]
23698,[0.02673522]
23699,[0.02592948]
23700,[0.5113374]
23701,[0.23601957]
23702,[0.30097982]
23703,[0.01871963]
23704,[0.86671823]
23705,[0.01761321]
23706,[0.62961113]
23707,[0.0318897]
23708,[0.02852473]
23709,[0.04648973]
23710,[0.14478366]
23711,[0.22396326]
23712,[0.86770546]
23713,[0.16983257]
23714,[0.23180178]
23715,[0.03719371]
23716,[0.2560543]
23717,[0.01868228]
23718,[0.7007359]
23719,[0.024385]
23720,[0.15171511]
23721,[0.22408952]
23722,[0.6102959]
23723,[0.0203801]
23724,[0.01795409]
23725,[0.0231577]
23726,[0.02622551]
23727,[0.1719108]
23728,[0.3589319]
23729,[0.02463541]
23730,[0.01871608]
23731,[0.01695151]
23732,[0.01883251]
23733,[0.01884861]
23734,[0.01851037]
23735,[0.01741426]
23736,[0.03166889]
23737,[0.37505206]
23738,[0.26438427]
23739,[0.14647627]
23740,[0.24004593]
23741,[0.02602386]
23742,[0.38637024]
23743,[0.15695256]
23744,[0.02553065]
23745,[0.5796448]
23746,[0.60173714]
23747,[0.03185337]
23748,[0.18405195]
23749,[0.6357974]
23750,[0.02418604]
23751,[0.62372667]
23752,[0.5371131]
23753,[0.15591198]
23754,[0.01948344]
23755,[0.01883576]
23756,[0.0295458]
23757,[0.3187419]
23758,[0.02855391]
23759,[0.0187369]
23760,[0.52442825]
23761,[0.3645346]
23762,[0.16743128]
23763,[0.02507811]
23764,[0.02889615]
23765,[0.62936366]
23766,[0.01760292]
23767,[0.3635663]
23768,[0.607279]
23769,[0.02279883]
23770,[0.23114611]
23771,[0.16689853]
23772,[0.13790643]
23773,[0.01703749]
23774,[0.29849]
23775,[0.22295164]
23776,[0.17046165]
23777,[0.01742888]
23778,[0.21350256]
23779,[0.16246636]
23780,[0.33366114]
23781,[0.14197841]
23782,[0.01728913]
23783,[0.01829463]
23784,[0.52573]
23785,[0.24227293]
23786,[0.21383397]
23787,[0.3517262]
23788,[0.02392537]
23789,[0.30569586]
23790,[0.37686443]
23791,[0.02333784]
23792,[0.01855411]
23793,[0.3954571]
23794,[0.5704272]
23795,[0.39990753]
23796,[0.03214196]
23797,[0.01905121]
23798,[0.5797528]
23799,[0.5607672]
23800,[0.6755733]
